trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,151.1717260000005,,151.14504499999748,5,151.1717260000005,151.1717260000005,0.018389400007436052,152.18553229999088,152.27122119998967,[-0.13416666666666666],[0.18583333333333332],[1],[0],[0],[1.1078546999924583],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
84,0,84,0,152.30327069999475,,152.27605349999794,5,152.30327069999475,152.30327069999475,0.01823050000530202,153.31851139999344,154.77188359999855,[0.3491666666666667],[0.4558333333333333],[1],[0],[0],[2.4776166999945417],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
85,0,85,0,154.8286015999911,,154.77648889999546,10,154.8286015999911,154.8286015999911,0.03834610000194516,155.8406546999904,156.24093119999452,[0.24916666666666668],[0.3075],[1],[0],[0],[1.4264765999978408],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
86,0,86,0,156.27089759999944,,156.24413300000015,5,156.27089759999944,156.27089759999944,0.017600999999558553,157.28628489999392,158.2210253999947,[0.20166666666666666],[0.3225],[1],[0],[0],[1.9593680999969365],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
87,0,87,0,158.2793481999979,,158.22529689999647,10,158.2793481999979,158.2793481999979,0.036226500000339,159.28539429999364,161.10622439999133,[0.01],[-0.44166666666666665],[1],[0],[0],[2.8451387000095565],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
88,0,88,0,161.1338970999932,,161.10989049999625,5,161.1338970999932,161.1338970999932,0.016474099989864044,162.13517689998844,162.7876552999951,[0.18166666666666667],[0.41833333333333333],[1],[0],[0],[1.6619791999983136],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
89,0,89,0,162.82080499999574,,162.79174289999355,5,162.82080499999574,162.82080499999574,0.01922460000787396,163.83522229999653,164.22170499998902,[0.3625],[0.11],[1],[0],[0],[1.4109895000001416],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
90,0,90,0,164.25450529999216,,164.22683059998963,5,164.25450529999216,164.25450529999216,0.019516100001055747,165.2687345000013,166.13756419999117,[0.32416666666666666],[-0.31333333333333335],[1],[0],[0],[1.8916024999925867],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
91,0,91,0,166.17060479999054,,166.14202569999907,5,166.17060479999054,166.17060479999054,0.01851110000279732,167.18536809999205,167.55483219999587,[-0.4575],[-0.145],[1],[0],[0],[1.394560199987609],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
92,0,92,0,167.61155529999814,,167.5601086999959,10,167.61155529999814,167.61155529999814,0.03580939999665134,168.61168419999012,169.52336369999102,[0.21083333333333334],[-0.23666666666666666],[1],[0],[0],[1.9281575999921188],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
93,0,93,0,169.58638259999861,,169.52668619999895,10,169.58638259999861,169.58638259999861,0.0376955999963684,170.60010159999365,171.9325087999896,[0.47833333333333333],[-0.2966666666666667],[1],[0],[0],[2.3684544999996433],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
94,0,94,0,171.9604907999892,,171.9360444999911,5,171.9604907999892,171.9604907999892,0.01629490000777878,172.96893229999114,173.60498169998755,[-0.21333333333333335],[-0.4675],[1],[0],[0],[1.6527211999928113],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
95,0,95,0,173.640711,,173.61058129998855,5,173.640711,173.640711,0.021395400006440468,174.65238729999692,174.754099999991,[-0.24083333333333334],[-0.015],[1],[0],[0],[1.1228294000029564],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
96,0,96,0,174.82116819999646,,174.7597805999976,10,174.82116819999646,174.82116819999646,0.04158910000114702,175.83575819998805,176.15380239998922,[-0.3283333333333333],[-0.375],[1],[0],[0],[1.3531817000039155],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
97,0,97,0,176.18714529999124,,176.15708219999215,5,176.18714529999124,176.18714529999124,0.016804099999717437,177.18644839999615,177.3214159999916,[-0.23083333333333333],[0.085],[1],[0],[0],[1.1474981000064872],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
98,0,98,0,177.35392519999004,,177.32649199999287,5,177.35392519999004,177.35392519999004,0.019142799996188842,178.36898039998778,178.83779859999777,[0.135],[-0.37],[1],[0],[0],[1.4927939000044717],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
99,0,99,0,178.86741909998818,,178.8419861000002,5,178.86741909998818,178.86741909998818,0.017338199992082082,179.86936289998994,180.67104219998873,[-0.23583333333333334],[0.3875],[1],[0],[0],[1.8119175000028918],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
100,0,100,0,180.72719379999035,,180.67615689999366,10,180.72719379999035,180.72719379999035,0.03379719999793451,181.74513899999147,182.62026239999977,[-0.2775],[-0.11916666666666667],[1],[0],[0],[1.9109078999899793],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
101,0,101,0,182.64990899999975,,182.62348729999212,5,182.64990899999975,182.64990899999975,0.017803900002036244,183.65228919999208,183.70420059999742,[-0.25333333333333335],[0.12083333333333333],[1],[0],[0],[1.0629824999923585],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
102,0,102,0,183.73475849999522,,183.70889069999976,5,183.73475849999522,183.73475849999522,0.018378099994151853,184.73615679999057,185.3886394000001,[0.0575],[-0.115],[1],[0],[0],[1.6614234000007855],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
103,0,103,0,185.44322829999146,,185.39350379999087,10,185.44322829999146,185.44322829999146,0.03354959998978302,186.45271800000046,186.77050079999026,[-0.35],[0.26],[1],[0],[0],[1.3439948000013828],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
104,0,104,0,186.82641519999015,,186.77357140000095,10,186.82641519999015,186.82641519999015,0.03105679999862332,187.83663059999526,188.04310659998737,[-0.2708333333333333],[0.46416666666666667],[1],[0],[0],[1.2387737999961246],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
105,0,105,0,188.10547699999006,,188.0461457999918,10,188.10547699999006,188.10547699999006,0.030561999999918044,189.13737499999115,189.28764539999247,[0.06333333333333334],[0.23833333333333334],[1],[0],[0],[1.2111334999935934],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
106,0,106,0,189.31587890000083,,189.29099499998847,5,189.31587890000083,189.31587890000083,0.016778599994722754,190.31921149999835,191.45655409999017,[-0.47333333333333333],[0.2808333333333333],[1],[0],[0],[2.148877999992692],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
107,0,107,0,191.51827289999346,,191.4609524999978,10,191.51827289999346,191.51827289999346,0.040390199996181764,192.53093359999184,192.87032139999792,[0.18916666666666668],[-0.37916666666666665],[1],[0],[0],[1.369531599993934],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
108,0,108,0,192.89969649999694,,192.87352819999796,5,192.89969649999694,192.89969649999694,0.016812800007755868,193.9024414000014,194.6051005999907,[-0.19666666666666666],[0.075],[1],[0],[0],[1.7148500999901444],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
109,0,109,0,194.63810509999166,,194.60973949999607,5,194.63810509999166,194.63810509999166,0.01850539998849854,,195.58777919999557,[-0.07333333333333333],[-0.10666666666666667],[1],[0],[0],[0.9600582999992184],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
110,0,110,0,195.6155832999939,,195.59093149998807,5,195.6155832999939,195.6155832999939,0.01635560000431724,196.6196540999954,196.68815899999754,[-0.31],[-0.13],[1],[0],[0],[1.080984799991711],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
111,0,111,0,196.7178789999889,,196.69212309998693,5,196.7178789999889,196.7178789999889,0.017263500005356036,197.72042499999225,199.18891739999526,[0.11],[0.013333333333333334],[1],[0],[0],[2.4795544000080554],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
112,0,112,0,199.24306429999706,,199.1930859999993,10,199.24306429999706,199.24306429999706,0.03358079999452457,,199.90462169999955,[0.11],[0.013333333333333334],[1],[0],[0],[0.6784018999896944],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
113,0,113,0,199.932767899998,,199.90765959999408,5,199.932767899998,199.932767899998,0.017016399986459874,200.93681819998892,201.95442579999508,[0.4658333333333333],[-0.48083333333333333],[1],[0],[0],[2.029982799998834],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
114,0,114,0,201.98332339999615,,201.95770579999953,5,201.98332339999615,201.98332339999615,0.018310800005565397,202.9865404000011,203.25550859999203,[0.34],[-0.18666666666666668],[1],[0],[0],[1.2794397999969078],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
115,0,115,0,203.31702449999284,,203.26040210000065,10,203.31702449999284,203.31702449999284,0.033288000005995855,204.3195951999951,204.3212741999887,[0.025833333333333333],[-0.025],[1],[0],[0],[1.0280362000048626],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
116,0,116,0,204.3548596999899,,204.3263169999991,5,204.3548596999899,204.3548596999899,0.018551499990280718,205.36955759998818,205.7558180999913,[0.325],[0.165],[1],[0],[0],[1.410983199995826],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
117,0,117,0,205.7932715999923,,205.7605099999928,5,205.7932715999923,205.7932715999923,0.024871100002201274,206.8028966999991,206.85476869999547,[0.2375],[-0.010833333333333334],[1],[0],[0],[1.0696785999898566],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
118,0,118,0,206.88535359999514,,206.85959969999385,5,206.88535359999514,206.88535359999514,0.018381999994744547,207.88623019999068,207.93817069999932,[0.32166666666666666],[-0.105],[1],[0],[0],[1.0605938999942737],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
119,0,119,0,207.99002069998824,,207.94238719998975,10,207.99002069998824,207.99002069998824,0.0325379999994766,209.00063029999728,210.0875684999919,[0.0675],[-0.4791666666666667],[1],[0],[0],[2.1130181000044104],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
120,0,120,0,210.14215509999485,,210.09076269999787,10,210.14215509999485,210.14215509999485,0.03117829999246169,211.15937969999504,212.36557119998906,[0.35833333333333334],[-0.4775],[1],[0],[0],[2.2438600000023143],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
121,0,121,0,212.42591689999972,,212.36926359999052,10,212.42591689999972,212.42591689999972,0.03079579999030102,213.45149729998957,216.57083839998813,[0.465],[-0.07],[1],[0],[0],[4.1709945000038715],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
122,0,122,0,216.63759819998813,,216.57396989999688,10,216.63759819998813,216.63759819998813,0.0314823999942746,217.66566949999833,218.13002050000068,[-0.11833333333333333],[0.08916666666666667],[1],[0],[0],[1.5248429000057513],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
123,0,123,0,218.2020654999942,,218.1332151999959,10,218.2020654999942,218.2020654999942,0.03188530000625178,,219.1815099999949,[-0.15583333333333332],[0.16166666666666665],[1],[0],[0],[1.0165502000018023],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
124,0,124,0,219.35322900000028,,219.18511339998804,10,219.35322900000028,219.35322900000028,0.12577199999941513,220.41561179999553,220.61350639999728,[-0.2875],[0.006666666666666667],[1],[0],[0],[1.3032645000057528],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
125,0,125,0,220.6409711999877,,220.61698769999202,5,220.6409711999877,220.6409711999877,0.01599970000097528,221.65372719999868,222.47390169999562,[-0.4275],[-0.36],[1],[0],[0],[1.8409383000107482],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
126,0,126,0,222.50537469999108,,222.47894659999292,5,222.50537469999108,222.50537469999108,0.01851429999805987,223.52025609998964,223.65631899998698,[-0.4125],[0.058333333333333334],[1],[0],[0],[1.1586861999967368],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
127,0,127,0,223.6883541999996,,223.6613839999918,5,223.6883541999996,223.6883541999996,0.019384199986234307,,224.52187889999186,[-0.2625],[-0.10833333333333334],[1],[0],[0],[0.8414130000019213],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
128,0,128,0,224.55115499999374,,224.525993999996,5,224.55115499999374,224.55115499999374,0.018449299997882918,225.5536621999927,225.82343979999132,[-0.08583333333333333],[0.14583333333333334],[1],[0],[0],[1.278944199992111],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
129,0,129,0,225.85812749998877,,225.82794099999592,5,225.85812749998877,225.85812749998877,0.02164910000283271,226.87069909999263,226.90683529998932,[0.2425],[-0.06],[1],[0],[0],[1.0572664000064833],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
130,0,130,0,226.93943919999583,,226.9111974999978,5,226.93943919999583,226.93943919999583,0.02006749999418389,227.95428819999506,228.25693289999617,[-0.0625],[-0.4825],[1],[0],[0],[1.3256549999932759],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
131,0,131,0,228.30806630000006,,228.26092659999267,10,228.30806630000006,228.30806630000006,0.03272889999789186,229.30771009999444,230.87138539999432,[-0.19166666666666668],[0.36],[1],[0],[0],[2.578120099991793],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
132,0,132,0,230.8985765999969,,230.87452179999673,5,230.8985765999969,230.8985765999969,0.016545599995879456,231.9040851999889,232.22380509998766,[0.085],[0.42333333333333334],[1],[0],[0],[1.3319092000019737],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
133,0,133,0,232.25974529999075,,232.23068379999313,5,232.25974529999075,232.25974529999075,0.020634300002711825,233.2706707999896,233.90576009999495,[-0.09916666666666667],[-0.30333333333333334],[1],[0],[0],[1.6546744999941438],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
134,0,134,0,233.95888549998926,,233.91078589999233,10,233.95888549998926,233.95888549998926,0.033477599994512275,234.97309369999857,235.52142019999155,[-0.42083333333333334],[0.39666666666666667],[1],[0],[0],[1.5777177999989362],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
135,0,135,0,235.5497491999995,,235.52455059999193,5,235.5497491999995,235.5497491999995,0.017592999996850267,236.55359239999962,237.6896882000001,[0.32166666666666666],[-0.35583333333333333],[1],[0],[0],[2.147508800000651],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
136,0,136,0,237.7447877999948,,237.6950383999938,10,237.7447877999948,237.7447877999948,0.03379539999878034,238.74732529999164,239.80457659999956,[-0.010833333333333334],[0.5],[1],[0],[0],[2.0763928999949712],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
137,0,137,0,239.86469750000106,,239.8080418999889,10,239.86469750000106,239.86469750000106,0.03227269998751581,240.88105440000072,241.20040359999985,[0.17833333333333334],[-0.08],[1],[0],[0],[1.3606077000004007],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
138,0,138,0,241.2296132999909,,241.2042278000008,5,241.2296132999909,241.2296132999909,0.01637299999129027,242.23700969999481,242.52305079999496,[0.5083333333333333],[-0.09166666666666666],[1],[0],[0],[1.3024347000027774],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
139,0,139,0,242.55751269999018,,242.5276950999978,5,242.55751269999018,242.55751269999018,0.01925650000339374,243.57033129999763,244.38921019999543,[-0.47333333333333333],[0.3775],[1],[0],[0],[1.8424827999988338],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
140,0,140,0,244.42351639999833,,244.39471339999,5,244.42351639999833,244.42351639999833,0.018173699994804338,,245.3392393999966,[-0.33666666666666667],[0.16333333333333333],[1],[0],[0],[0.9265875999990385],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
141,0,141,0,245.37137639999855,,245.34449429999222,5,245.37137639999855,245.37137639999855,0.019044400003622286,246.3705532999884,247.15713799999503,[-0.23583333333333334],[-0.4866666666666667],[1],[0],[0],[1.7939003999927081],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
142,0,142,0,247.19012629998906,,247.16234229999827,5,247.19012629998906,247.19012629998906,0.01860070000111591,248.20385199999146,248.855610300001,[0.49083333333333334],[0.39166666666666666],[1],[0],[0],[1.6750593000033405],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
143,0,143,0,248.88599309998972,,248.8601794999995,5,248.88599309998972,248.88599309998972,0.017850499993073754,249.88715819999925,250.18899709999096,[0.3491666666666667],[-0.07666666666666666],[1],[0],[0],[1.311344799993094],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
144,0,144,0,250.22152919998916,,250.1936532999971,5,250.22152919998916,250.22152919998916,0.01901539998652879,251.220339099993,251.73931739998807,[0.44],[-0.12166666666666667],[1],[0],[0],[1.5268421999935526],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
145,0,145,0,251.80115129999467,,251.74613329999556,10,251.80115129999467,251.80115129999467,0.03513219999149442,252.81687139999121,254.05536179999763,[0.2633333333333333],[-0.45],[1],[0],[0],[2.2749215999938315],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
146,0,146,0,254.08434729999863,,254.0585446999903,5,254.08434729999863,254.08434729999863,0.016726700006984174,255.0874812999973,255.3242012999981,[0.365],[-0.3541666666666667],[1],[0],[0],[1.2488146999967285],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
147,0,147,0,255.39384259999497,,255.33120589998725,10,255.39384259999497,255.39384259999497,0.04147549999470357,256.3962182999967,257.2383618999884,[-0.4191666666666667],[0.4766666666666667],[1],[0],[0],[1.8668049999978393],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
148,0,148,0,257.29989869998826,,257.24152799999865,10,257.29989869998826,257.29989869998826,0.030731299993931316,258.3338175999961,259.26204469999357,[0.3858333333333333],[0.17333333333333334],[1],[0],[0],[1.990082699994673],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
149,0,149,0,259.32277579999936,,259.26559629999974,10,259.32277579999936,259.32277579999936,0.030724899988854304,260.340898800001,263.6962477999914,[-0.05583333333333333],[-0.22666666666666666],[1],[0],[0],[4.4001453000091715],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
150,0,150,0,263.7240879999881,,263.69952609999746,5,263.7240879999881,263.7240879999881,0.01646189999883063,264.7376899999945,264.923541799988,[0.195],[-0.03333333333333333],[1],[0],[0],[1.2076888000010513],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
151,0,151,0,264.95310400000017,,264.9281210999907,5,264.95310400000017,264.95310400000017,0.01763030000438448,,265.89111499999126,[0.2425],[0.10666666666666667],[1],[0],[0],[0.9458180000074208],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
152,0,152,0,265.93979129999934,,265.8943708000006,10,265.93979129999934,265.93979129999934,0.030709099999512546,266.94213209999725,267.17213409999385,[-0.3125],[0.22333333333333333],[1],[0],[0],[1.247386799994274],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
153,0,153,0,267.19978219999757,,267.1753611999884,5,267.19978219999757,267.19978219999757,0.016758700003265403,268.2047099999909,268.4069320999988,[-0.11583333333333333],[-0.013333333333333334],[1],[0],[0],[1.2148258999950485],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
154,0,154,0,268.4577860999998,,268.4107910999883,10,268.4577860999998,268.4577860999998,0.03296710000722669,269.47150559999864,270.0437397999922,[-0.20916666666666667],[-0.2658333333333333],[1],[0],[0],[1.600409699996817],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
155,0,155,0,270.10083089998807,,270.0471733000013,10,270.10083089998807,270.10083089998807,0.03221359998860862,271.1106897999998,272.77558959998714,[-0.005],[0.25333333333333335],[1],[0],[0],[2.6964966999948956],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
156,0,156,0,272.80294689998846,,272.778684799996,5,272.80294689998846,272.80294689998846,0.01622999999381136,273.8044533999928,274.04067999999097,[0.46416666666666667],[0.30833333333333335],[1],[0],[0],[1.2458474000013666],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
157,0,157,0,274.0820429999876,,274.04490009999427,5,274.0820429999876,274.0820429999876,0.026630799999111332,275.08776879998914,275.8892855999875,[-0.335],[-0.2075],[1],[0],[0],[1.8181947999983095],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
158,0,158,0,275.94515889999457,,275.8935456999898,10,275.94515889999457,275.94515889999457,0.03615949999948498,276.94907829999283,277.1276404999953,[-0.31833333333333336],[0.04416666666666667],[1],[0],[0],[1.1984227999928407],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
159,0,159,0,277.15451939999184,,277.1308788999886,5,277.15451939999184,277.15451939999184,0.015792999998666346,278.15506559998903,278.2578962999978,[-0.2841666666666667],[-0.025833333333333333],[1],[0],[0],[1.1109234000032302],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
160,0,160,0,278.3091316999926,,278.26202169999306,10,278.3091316999926,278.3091316999926,0.03144069999689236,279.3200102999981,279.9060444999923,[0.22166666666666668],[-0.056666666666666664],[1],[0],[0],[1.6130248999979813],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
161,0,161,0,279.93577820000064,,279.9103863999917,5,279.93577820000064,279.93577820000064,0.017140500000095926,280.9383592999948,281.35805029999756,[-0.22416666666666665],[0.03333333333333333],[1],[0],[0],[1.4307483000011416],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
162,0,162,0,281.42041409999365,,281.3624351999897,10,281.42041409999365,281.42041409999365,0.033863500008010305,282.4211809999979,282.5554228999972,[-0.2791666666666667],[-0.08166666666666667],[1],[0],[0],[1.1595692000119016],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
163,0,163,0,282.6102103000012,,282.5584985999885,10,282.6102103000012,282.6102103000012,0.030714599997736514,283.626506399989,284.78888860000006,[-0.3641666666666667],[-0.024166666666666666],[1],[0],[0],[2.199981600002502],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
164,0,164,0,284.8181900999916,,284.7922541999869,5,284.8181900999916,284.8181900999916,0.016827600004035048,285.82143769999675,287.15728020000097,[-0.049166666666666664],[0.4775],[1],[0],[0],[2.348319500000798],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
165,0,165,0,287.1865124999895,,287.16151649999665,5,287.1865124999895,287.1865124999895,0.01721499999985099,288.1889302999916,288.6898087999871,[0.08166666666666667],[-0.435],[1],[0],[0],[1.5117718000110472],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
166,0,166,0,288.72500539998873,,288.69403329999477,5,288.72500539998873,288.72500539998873,0.020001099997898564,289.73813689999224,290.0903565999906,[-0.48833333333333334],[0.37833333333333335],[1],[0],[0],[1.3766648000018904],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
167,0,167,0,290.11969389999285,,290.09441449999576,5,290.11969389999285,290.11969389999285,0.016969099990092218,291.12180989999615,291.440597599998,[0.03916666666666667],[0.375],[1],[0],[0],[1.329300500001409],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
