trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
174,0,174,0,340.2602790999954,,340.2293301999889,5,340.2602790999954,340.2602790999954,0.020044199991389178,341.2736050999956,341.7579015999945,[0.4558333333333333],[0.0575],[1],[0],[0],[1.508962200008682],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
175,0,175,0,341.79147250000096,,341.76150939999206,5,341.79147250000096,341.79147250000096,0.019327700007124804,342.7912404999952,343.19364009999845,[-0.3825],[0.4041666666666667],[1],[0],[0],[1.412962600006722],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
176,0,176,0,343.22892399999546,,343.19769339999766,5,343.22892399999546,343.22892399999546,0.021268099997541867,344.2409493999876,344.64231669998844,[0.035],[-0.2125],[1],[0],[0],[1.4237013000092702],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
177,0,177,0,344.70347209999454,,344.6461588999955,10,344.70347209999454,344.70347209999454,0.03536179999355227,345.72369459999027,346.547470599995,[-0.2475],[0.4666666666666667],[1],[0],[0],[1.8662613000051351],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
178,0,178,0,346.5800702999986,,346.5508417999954,5,346.5800702999986,346.5800702999986,0.01952030000393279,347.5909299999912,348.8595792999986,[-0.25166666666666665],[-0.4825],[1],[0],[0],[2.289383600000292],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
179,0,179,0,348.9219782,,348.86309079999046,10,348.9219782,348.9219782,0.03422229998977855,349.9300985999871,353.0789422999951,[0.19],[0.15583333333333332],[1],[0],[0],[4.181943999996292],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
180,0,180,0,353.1113680999988,,353.0819313999964,5,353.1113680999988,353.1113680999988,0.018319399998290464,354.12519559999055,354.4758991999988,[0.21666666666666667],[0.15083333333333335],[1],[0],[0],[1.3757141999958549],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
181,0,181,0,354.5356557999912,,354.479863799992,10,354.5356557999912,354.5356557999912,0.03588909999234602,355.5454905999941,356.47772469998745,[-0.015],[0.4816666666666667],[1],[0],[0],[1.9620845000026748],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
182,0,182,0,356.53979289998824,,356.4806899999967,10,356.53979289998824,356.53979289998824,0.03328820000751875,357.5598450999969,359.0278917999967,[-0.485],[-0.45166666666666666],[1],[0],[0],[2.5140731999999844],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
183,0,183,0,359.0616191000008,,359.0312777999934,5,359.0616191000008,359.0616191000008,0.01940029999241233,360.07535039998766,360.70993649998854,[0.22166666666666668],[0.07333333333333333],[1],[0],[0],[1.659432000000379],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
184,0,184,0,360.74448909999046,,360.7139074000006,5,360.74448909999046,360.74448909999046,0.020410199998877943,361.7577072999993,362.2094410999998,[-0.33916666666666667],[0.315],[1],[0],[0],[1.475441900009173],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
185,0,185,0,362.27476499999466,,362.2135348999873,10,362.27476499999466,362.27476499999466,0.04327209999610204,363.2870813999907,364.31424359999073,[0.4841666666666667],[-0.10333333333333333],[1],[0],[0],[2.057923499989556],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
186,0,186,0,364.3480581999902,,364.31726869998965,5,364.3480581999902,364.3480581999902,0.018593700006022118,365.3582897999877,365.7111287999869,[-0.07],[0.16416666666666666],[1],[0],[0],[1.37544999999227],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
187,0,187,0,365.77119649999077,,365.7148784999881,10,365.77119649999077,365.77119649999077,0.035541299992473796,366.77525120000064,367.3695483999909,[-0.44666666666666666],[0.16833333333333333],[1],[0],[0],[1.619361300006858],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
188,0,188,0,367.4041673999891,,367.3729095999879,5,367.4041673999891,367.4041673999891,0.017689300002530217,368.4078397999983,369.3108949999878,[0.30833333333333335],[-0.40166666666666667],[1],[0],[0],[1.9207679999963148],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
189,0,189,0,369.34432379998907,,369.3136579999991,5,369.34432379998907,369.34432379998907,0.018445099995005876,370.3584314999898,371.20960119999654,[-0.25666666666666665],[0.37333333333333335],[1],[0],[0],[1.8775844999909168],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
190,0,190,0,371.24478689998796,,371.2131010999874,5,371.24478689998796,371.24478689998796,0.020133199999690987,372.2586394999962,372.7755604999984,[-0.04583333333333333],[-0.30666666666666664],[1],[0],[0],[1.5426200999936555],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
191,0,191,0,372.83923389999836,,372.7794709999871,10,372.83923389999836,372.83923389999836,0.03764680000313092,373.8433970999904,374.4503701999929,[-0.315],[-0.2608333333333333],[1],[0],[0],[1.6332999000005657],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
192,0,192,0,374.4941892999923,,374.45953399999416,5,374.4941892999923,374.4941892999923,0.026376699999673292,375.5123653999908,376.21008819999406,[0.32666666666666666],[-0.37833333333333335],[1],[0],[0],[1.7268829999957234],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
193,0,193,0,376.2706487999967,,376.2135810999898,10,376.2706487999967,376.2706487999967,0.03558409999823198,377.2856333999953,378.05404639999324,[-0.14583333333333334],[-0.38666666666666666],[1],[0],[0],[1.8047616999974707],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
194,0,194,0,378.1180366999906,,378.05801929999143,10,378.1180366999906,378.1180366999906,0.03566080000018701,379.12944069999503,382.2709407999937,[0.5],[-0.24833333333333332],[1],[0],[0],[4.177608199999668],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
195,0,195,0,382.3035494999931,,382.2742448999925,5,382.3035494999931,382.3035494999931,0.01989029999822378,383.30885429999034,383.7274336999981,[0.4708333333333333],[0.17083333333333334],[1],[0],[0],[1.43345149999368],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
196,0,196,0,383.76504269998986,,383.7308495999896,5,383.76504269998986,383.76504269998986,0.019497599991154857,384.7743088999996,385.8773291999969,[0.07583333333333334],[-0.095],[1],[0],[0],[2.1269324000022607],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
197,0,197,0,385.90999419998843,,385.8814407999889,5,385.90999419998843,385.90999419998843,0.019377900011022575,386.92484789999435,387.4763561,[0.305],[-0.0375],[1],[0],[0],[1.575837500000489],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
198,0,198,0,387.5109655999986,,387.4803280999913,5,387.5109655999986,387.5109655999986,0.020673899998655543,388.52431299998716,389.26078569999663,[-0.135],[-0.29333333333333333],[1],[0],[0],[1.7599859000038123],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
199,0,199,0,389.3155024999869,,389.264268599989,10,389.3155024999869,389.3155024999869,0.034278599996468984,390.3247016999958,390.8368832999986,[0.25666666666666665],[-0.008333333333333333],[1],[0],[0],[1.5385724999941885],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
