reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,3,2,23,6,40.88840680004796,,40.87529250001535,40.88840680004796,41.88840010005515,41.88840010005515,41.88840010005515,42.20735340000829,l,0.31342469999799505,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,3,3,24,0,42.22308880003402,,42.20827740000095,42.22308880003402,43.2218568000244,43.2218568000244,43.23837170004845,43.72411270003067,t,0.49203940003644675,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,3,4,25,1,43.74153870000737,,43.72566789999837,43.74153870000737,44.73835310002323,44.73835310002323,44.75516330002574,45.00775660004001,t,0.2527412999770604,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,3,5,26,4,45.02179960004287,,45.00877790001687,45.02179960004287,46.02186570002232,46.02186570002232,46.02186570002232,46.30951210000785,t,0.2827972999657504,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,3,6,27,2,46.323635300039314,,46.31084170000395,46.323635300039314,47.32176010002149,47.32176010002149,47.3382632000139,47.6925206000451,l,0.363013599999249,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,4,0,28,1,47.70730210002512,,47.693396600021515,47.70730210002512,48.7050352000515,48.7050352000515,48.72197170002619,48.823261000041384,t,0.11587949999375269,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,4,1,29,0,48.83812460000627,,48.82403380004689,48.83812460000627,49.83819090004545,49.83819090004545,49.83819090004545,49.92346180003369,l,0.08332320000045002,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,4,2,30,6,49.93829290004214,,49.92414860002464,49.93829290004214,50.93822840001667,50.93822840001667,50.93822840001667,51.42508730001282,l,0.48027319996617734,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,4,3,31,4,51.43952930002706,,51.426437800051644,51.43952930002706,52.43828800000483,52.43828800000483,52.45504820003407,52.72370380000211,t,0.26992700004484504,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,4,4,32,5,52.73844190000091,,52.725050500012,52.73844190000091,53.73816730000544,53.73816730000544,53.73816730000544,54.17566010000883,l,0.4220700000296347,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,4,5,33,3,54.19117620005272,,54.17693800001871,54.19117620005272,55.18818850000389,55.18818850000389,55.20491630001925,55.79206600005273,t,0.5992315000039525,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,4,6,34,2,55.8050135000376,,55.79373580001993,55.8050135000376,56.80490440002177,56.80490440002177,56.80490440002177,56.82294850004837,l,0.0057895000209100544,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,5,0,35,2,56.83809790003579,,56.82405600004131,56.83809790003579,57.838139300001785,57.838139300001785,57.838139300001785,58.675273600034416,l,0.8273360999883153,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,5,1,36,3,58.691451899998356,,58.67647380003473,58.691451899998356,59.68824860005407,59.68824860005407,59.705068000010215,60.22283070004778,t,0.5295103999669664,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,5,2,37,1,60.23790000000736,,60.22371770004975,60.23790000000736,61.23908270004904,61.23908270004904,61.23908270004904,64.18970450002234,l,2.939970200008247,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,5,3,38,4,64.20474090002244,,64.19100490002893,64.20474090002244,65.20474630000535,65.20474630000535,65.20474630000535,65.85586560005322,t,0.6392175999935716,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,5,4,39,5,65.87139090005076,,65.85719750000862,65.87139090005076,66.87149930000305,66.87149930000305,66.87149930000305,67.77304480003659,l,0.890447000041604,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,5,5,40,6,67.7882633000263,,67.77358700003242,67.7882633000263,68.78825560002588,68.78825560002588,68.78825560002588,69.55626280000433,t,0.7633480000076815,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,5,6,41,0,69.57158190000337,,69.55684610002209,69.57158190000337,70.57143240002915,70.57143240002915,70.57143240002915,71.09095050004544,l,0.5047381999902427,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,6,0,42,1,71.10480880003888,,71.09236940002302,71.10480880003888,72.10551280004438,72.10551280004438,72.10551280004438,72.58931860001758,t,0.4799520000233315,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,6,1,43,4,72.60476880002534,,72.59002060000785,72.60476880002534,73.60476310004015,73.60476310004015,73.60476310004015,74.50584789999994,t,0.8866976000135764,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,6,2,44,2,74.52127750002546,,74.50662150001153,74.52127750002546,75.52188300003763,75.52188300003763,75.52188300003763,75.9063297000248,l,0.366745000006631,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,6,3,45,6,75.92138830001932,,75.90739170002053,75.92138830001932,76.92140020005172,76.92140020005172,76.92140020005172,77.10902250005165,l,0.18369929998880252,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,6,4,46,3,77.12122460000683,,77.10990370000945,77.12122460000683,78.12136470002588,78.12136470002588,78.12136470002588,78.35617860005004,l,0.22775220003677532,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,6,5,47,5,78.37135900004068,,78.35683320002863,78.37135900004068,79.37111250002636,79.37111250002636,79.37111250002636,79.57304730004398,t,0.1997245000093244,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,6,6,48,0,79.58767680003075,,79.57402080000611,79.58767680003075,80.58778620004887,80.58778620004887,80.58778620004887,80.7390952000278,t,0.14601419999962673,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,7,0,49,1,80.75454300001729,,80.73994170001242,80.75454300001729,81.75464290002128,81.75464290002128,81.75464290002128,81.98977060004836,l,0.22710790002020076,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,7,1,50,3,82.00468690000707,,81.99051250005141,82.00468690000707,83.0047109000152,83.0047109000152,83.0047109000152,83.02280460001202,l,0.01570049999281764,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,7,2,51,2,83.03790580003988,,83.02358970005298,83.03790580003988,84.03775760001736,84.03775760001736,84.03775760001736,84.08879510004772,t,0.03626680001616478,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
