trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,131.33955829999468,,131.29921280000417,5,131.33955829999468,131.33955829999468,0.021878100000321865,132.34060939999472,132.49477959999058,[-0.355],[-0.37166666666666665],[1],[0],[0],[1.1737625999958254],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
84,0,84,0,132.57238109999162,,132.49895120000292,10,132.57238109999162,132.57238109999162,0.04380939999828115,133.58278409999912,133.76731310000469,[-0.42583333333333334],[-0.25916666666666666],[1],[0],[0],[1.2245791000023019],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
85,0,85,0,133.8398443999904,,133.77389860000403,10,133.8398443999904,133.8398443999904,0.03575740000815131,134.857293699999,135.37504339999577,[0.30583333333333335],[-0.045],[1],[0],[0],[1.565787100000307],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
86,0,86,0,135.41663659999904,,135.37844679999398,5,135.41663659999904,135.41663659999904,0.021233899999060668,136.42367449999438,137.02770730000339,[0.43083333333333335],[0.305],[1],[0],[0],[1.6277793000044767],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
87,0,87,0,137.0963494000025,,137.0330435999931,10,137.0963494000025,137.0963494000025,0.03838969999924302,138.10049319999234,138.13527450000402,[-0.045],[-0.06],[1],[0],[0],[1.0631570000114152],[],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
88,0,88,0,138.1663969999936,,138.13979929999914,5,138.1663969999936,138.1663969999936,0.017250000004423782,139.17279149999376,139.28100609999092,[-0.21166666666666667],[0.20666666666666667],[1],[0],[0],[1.1241376999969361],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
89,0,89,0,139.32324280000466,,139.28672180000285,5,139.32324280000466,139.32324280000466,0.023682500002905726,140.32456860000093,140.54265649999434,[-0.21416666666666667],[-0.255],[1],[0],[0],[1.2333745999931125],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
90,0,90,0,140.58278319999226,,140.5475354999944,5,140.58278319999226,140.58278319999226,0.02446790000249166,141.5906274000008,145.67740919999778,[-0.3125],[-0.2175],[1],[0],[0],[5.105886300007114],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
91,0,91,0,145.75847259999136,,145.6820238999935,10,145.75847259999136,145.75847259999136,0.047374999994644895,146.77203769999323,147.4689279000013,[0.2758333333333333],[-0.29333333333333333],[1],[0],[0],[1.739836299995659],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
92,0,92,0,147.55185340000025,,147.47495970000455,10,147.55185340000025,147.55185340000025,0.04200950000085868,148.5849378999992,149.2670066999999,[0.42],[-0.08583333333333333],[1],[0],[0],[1.7499958999978844],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
93,0,93,0,149.30784769999445,,149.2723904000013,5,149.30784769999445,149.30784769999445,0.02345890000287909,150.30815090000397,150.32823749999807,[0.3491666666666667],[-0.015],[1],[0],[0],[1.0333947999897646],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
94,0,94,0,150.39847349999764,,150.33241299999645,10,150.39847349999764,150.39847349999764,0.04652259999420494,151.40727939999488,151.5949374000047,[-0.105],[0.06583333333333333],[1],[0],[0],[1.2164001000055578],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
95,0,95,0,151.66125639999518,,151.5977581999905,10,151.66125639999518,151.66125639999518,0.03560240000660997,152.69574969999667,153.20896580000408,[0.38916666666666666],[-0.4008333333333333],[1],[0],[0],[1.5753885000012815],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
96,0,96,0,153.24666740000248,,153.21367899999314,5,153.24666740000248,153.24666740000248,0.022647000005235896,154.25720150000416,154.84382819999882,[-0.19833333333333333],[0.21666666666666667],[1],[0],[0],[1.607925799995428],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
97,0,97,0,154.91868999999133,,154.84855100000277,10,154.91868999999133,154.91868999999133,0.04391739999118727,155.9333353999973,156.3678792999999,[-0.1725],[0.2525],[1],[0],[0],[1.475572600000305],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
98,0,98,0,156.40878139999404,,156.3746012999909,5,156.40878139999404,156.40878139999404,0.022625300000072457,157.42458079999778,157.6473374999914,[-0.27416666666666667],[0.2375],[1],[0],[0],[1.2511449000012362],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
99,0,99,0,157.72788530000253,,157.65318470000057,10,157.72788530000253,157.72788530000253,0.05433379999885801,158.74805349999224,159.3273754999973,[0.26],[-0.4266666666666667],[1],[0],[0],[1.6205345000053057],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
100,0,100,0,159.3943919000012,,159.3312966999947,10,159.3943919000012,159.3943919000012,0.03691760000947397,160.4097172000038,162.46442010000465,[-0.16333333333333333],[0.0725],[1],[0],[0],[3.0972468000109075],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
101,0,101,0,162.49929039999552,,162.46791930000472,5,162.49929039999552,162.49929039999552,0.019307900001876988,163.50845939999272,163.67718139999488,[-0.0125],[0.4425],[1],[0],[0],[1.1903093000000808],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
102,0,102,0,163.7167124999978,,163.68178479999187,5,163.7167124999978,163.7167124999978,0.021438299998408183,164.72411999999895,165.34316249999392,[0.3175],[0.49666666666666665],[1],[0],[0],[1.6400605000089854],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
103,0,103,0,165.40676699999312,,165.34785360000387,10,165.40676699999312,165.40676699999312,0.03622490000270773,166.4277071999968,169.2339956999931,[0.12833333333333333],[-0.36],[1],[0],[0],[3.850457300010021],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
104,0,104,0,169.27105939999456,,169.23959009999817,5,169.27105939999456,169.27105939999456,0.01869559999613557,170.2746247000032,174.4779647999967,[0.295],[-0.31166666666666665],[1],[0],[0],[5.22033399999782],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
105,0,105,0,174.5108312999946,,174.48178109999571,5,174.5108312999946,174.5108312999946,0.019363900006283075,175.52479799999855,175.6919207000028,[-0.17166666666666666],[-0.33916666666666667],[1],[0],[0],[1.1909797999978764],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
106,0,106,0,175.75463719999243,,175.69576859999506,10,175.75463719999243,175.75463719999243,0.034354600007645786,176.76180819999718,176.96994870000344,[0.145],[0.03166666666666667],[1],[0],[0],[1.2399567999964347],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
107,0,107,0,177.0068212000042,,176.9755223999964,5,177.0068212000042,177.0068212000042,0.017072300004656427,178.00836290000007,178.26056049999897,[-0.17416666666666666],[-0.36083333333333334],[1],[0],[0],[1.267971299996134],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
108,0,108,0,178.29601049999474,,178.26592459999665,5,178.29601049999474,178.29601049999474,0.0196462000021711,179.31391719999374,179.62611019999895,[0.1425],[0.034166666666666665],[1],[0],[0],[1.3412028000020655],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
109,0,109,0,179.69116669999494,,179.62994929999695,10,179.69116669999494,179.69116669999494,0.035640799993416294,180.69293419999303,180.8328080999927,[-0.1725],[-0.025],[1],[0],[0],[1.167266300006304],[],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
110,0,110,0,180.89711599999282,,180.83606699999655,10,180.89711599999282,180.89711599999282,0.03260700000100769,181.9248474999913,182.2279819999967,[0.20666666666666667],[-0.025],[1],[0],[0],[1.3595435000024736],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
111,0,111,0,182.25985129999754,,182.2309796000045,5,182.25985129999754,182.25985129999754,0.01790140000230167,183.27381450000394,183.54273909999756,[-0.05583333333333333],[-0.0375],[1],[0],[0],[1.2939348000072641],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
112,0,112,0,183.60247149999486,,183.54755370000203,10,183.60247149999486,183.60247149999486,0.03446149999217596,184.63201580000168,185.14284549999866,[-0.175],[0.44333333333333336],[1],[0],[0],[1.5611015999893425],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
113,0,113,0,185.21953699999722,,185.14617920000455,10,185.21953699999722,185.21953699999722,0.03449959999124985,186.2504304000031,186.8210476999957,[-0.04083333333333333],[0.30083333333333334],[1],[0],[0],[1.640621900005499],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
114,0,114,0,186.8922087999963,,186.8245978999912,10,186.8922087999963,186.8922087999963,0.03428999999596272,187.93432790000224,188.1307753000001,[0.12916666666666668],[-0.18333333333333332],[1],[0],[0],[1.272254099996644],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
115,0,115,0,188.21050889999606,,188.134152300001,10,188.21050889999606,188.21050889999606,0.03479989999323152,189.25439679999545,190.5642477999936,[0.28],[-0.17666666666666667],[1],[0],[0],[2.3955023999878904],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
116,0,116,0,190.60296019999078,,190.56754979999096,5,190.60296019999078,190.60296019999078,0.024017100004130043,191.60902639999404,192.04392789999838,[-0.03916666666666667],[0.43166666666666664],[1],[0],[0],[1.4523210000043036],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
117,0,117,0,192.10061850000056,,192.04809739999473,10,192.10061850000056,192.10061850000056,0.03450130000419449,193.10974919999717,195.1012125999987,[0.25833333333333336],[-0.03166666666666667],[1],[0],[0],[3.018588799997815],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
118,0,118,0,195.1310433000035,,195.10439779999433,5,195.1310433000035,195.1310433000035,0.015686600003391504,196.1431542999926,196.8105058999936,[0.4241666666666667],[0.3],[1],[0],[0],[1.6904934000049252],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
119,0,119,0,196.8687751999969,,196.81484649999766,10,196.8687751999969,196.8687751999969,0.03563509999366943,197.877507600002,198.3406299999915,[-0.010833333333333334],[0.26666666666666666],[1],[0],[0],[1.4901688000099966],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
120,0,120,0,198.37984249999863,,198.34493209999346,5,198.37984249999863,198.37984249999863,0.023105900007067248,199.39185780000116,199.74314890000096,[0.10666666666666667],[-0.12],[1],[0],[0],[1.3754084999964107],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
121,0,121,0,199.77730679999513,,199.74689589999616,5,199.77730679999513,199.77730679999513,0.01984259999881033,200.79066679999232,201.3593136999989,[-0.24166666666666667],[0.18333333333333332],[1],[0],[0],[1.5928534000122454],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
122,0,122,0,201.39643749999232,,201.36381779999647,5,201.39643749999232,201.39643749999232,0.02036470000166446,202.4082911000005,202.54780610000307,[-0.12666666666666668],[-0.03916666666666667],[1],[0],[0],[1.1639009000064107],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
123,0,123,0,202.6012061999936,,202.55103809999127,10,202.6012061999936,202.6012061999936,0.03386759999557398,203.62854479999805,204.09939750000194,[0.16833333333333333],[-0.11],[1],[0],[0],[1.5146750999992946],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
124,0,124,0,204.1627201999945,,204.10361259999627,10,204.1627201999945,204.1627201999945,0.034987499995622784,205.19839389999106,205.4026351999928,[0.009166666666666667],[0.24833333333333332],[1],[0],[0],[1.2646893999917665],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
125,0,125,0,205.47589790000347,,205.40782880000188,10,205.47589790000347,205.47589790000347,0.03346180000517052,206.5112597999978,207.06241959999898,[-0.25666666666666665],[-0.42916666666666664],[1],[0],[0],[1.6212282000051346],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
126,0,126,0,207.14301210000122,,207.0663160999975,10,207.14301210000122,207.14301210000122,0.0352225999959046,208.1806740000029,208.86081719999493,[0.33916666666666667],[-0.32916666666666666],[1],[0],[0],[1.7592557000025408],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
127,0,127,0,208.9360994000017,,208.86392279999563,10,208.9360994000017,208.9360994000017,0.03216640000755433,209.96934480000346,210.15636829999858,[-0.095],[0.43583333333333335],[1],[0],[0],[1.2604463000025135],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
128,0,128,0,210.2502158999996,,210.15987570000289,10,210.2502158999996,210.2502158999996,0.03503369999816641,211.2994730999926,214.02784280000196,[-0.48083333333333333],[-0.06583333333333333],[1],[0],[0],[3.833175499996287],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
129,0,129,0,214.06322060000093,,214.0316290000046,5,214.06322060000093,214.06322060000093,0.019652999995741993,215.07533199999307,215.51219789999595,[0.125],[-0.405],[1],[0],[0],[1.4611258000077214],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
130,0,130,0,215.56892499999958,,215.5161553999933,10,215.56892499999958,215.56892499999958,0.03462950000539422,216.58578419999685,216.86665019999782,[0.056666666666666664],[0.4741666666666667],[1],[0],[0],[1.31641959999979],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
131,0,131,0,216.90059039999323,,216.87082050000026,5,216.90059039999323,216.90059039999323,0.019093700000667013,217.90905380000186,217.97713709999516,[-0.16083333333333333],[0.31666666666666665],[1],[0],[0],[1.0879037999984575],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
132,0,132,0,218.00991259999864,,217.98032459999376,5,218.00991259999864,218.00991259999864,0.019240100009483285,219.00790539999434,219.30958109999483,[-0.3283333333333333],[0.28833333333333333],[1],[0],[0],[1.3101666000002297],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
133,0,133,0,219.36980519999634,,219.31352549999428,10,219.36980519999634,219.36980519999634,0.039100399997550994,220.39539530000184,221.07973270000366,[0.3883333333333333],[-0.4775],[1],[0],[0],[1.7271825000061654],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
134,0,134,0,221.13859819999197,,221.08268609999504,10,221.13859819999197,221.13859819999197,0.03080380000756122,222.15718349999224,226.42601979999745,[-0.2658333333333333],[0.4691666666666667],[1],[0],[0],[5.312480799999321],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
135,0,135,0,226.48651010000322,,226.4289917999995,10,226.48651010000322,226.48651010000322,0.03195920000143815,227.52514349999547,234.20192459999816,[0.058333333333333334],[-0.3175],[1],[0],[0],[7.741107199995895],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
136,0,136,0,234.28563830000348,,234.20753749999858,10,234.28563830000348,234.28563830000348,0.033112499993876554,235.3187326000043,235.93143549999513,[-0.07833333333333334],[0.0008333333333333334],[1],[0],[0],[1.6914248999964911],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
137,0,137,0,235.96261899999809,,235.9348725000018,5,235.96261899999809,235.96261899999809,0.018867899998440407,236.97578429999703,237.37840299999516,[0.3433333333333333],[-0.0325],[1],[0],[0],[1.4249763999978313],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
138,0,138,0,237.41515000000072,,237.38238619999902,5,237.41515000000072,237.41515000000072,0.020224200008669868,238.42574019999302,238.52708499999426,[0.37833333333333335],[0.02],[1],[0],[0],[1.1248315999982879],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
139,0,139,0,238.56192229999579,,238.53096439999354,5,238.56192229999579,238.56192229999579,0.02042250000522472,239.57536509999773,240.2953536999994,[-0.0275],[-0.2975],[1],[0],[0],[1.7442484000057448],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
140,0,140,0,240.334749799993,,240.2989232999971,5,240.334749799993,240.334749799993,0.026355199996032752,241.34649309999077,241.5945248999924,[0.20166666666666666],[-0.008333333333333333],[1],[0],[0],[1.2692686999944272],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
141,0,141,0,241.65136789999087,,241.59845419999328,10,241.65136789999087,241.65136789999087,0.03508490000967868,242.6509556999954,244.033345799995,[0.44],[-0.008333333333333333],[1],[0],[0],[2.4001553999987664],[],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
142,0,142,0,244.06564099999378,,244.03754879999906,5,244.06564099999378,244.06564099999378,0.019007099996088073,245.07573499999125,249.46058260000427,[-0.15916666666666668],[0.035833333333333335],[1],[0],[0],[5.4048459000041476],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
143,0,143,0,249.5286030999996,,249.4646170999913,10,249.5286030999996,249.5286030999996,0.04446829999506008,250.5342254999996,255.20469620000222,[0.0016666666666666668],[0.0075],[1],[0],[0],[5.6960641000041505],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
144,0,144,0,255.27033529999608,,255.20791199999803,10,255.27033529999608,255.27033529999608,0.03452539999852888,256.28170140000293,256.61286789999576,[-0.39666666666666667],[0.2733333333333333],[1],[0],[0],[1.3704369000042789],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
145,0,145,0,256.65224159999343,,256.61645819999103,5,256.65224159999343,256.65224159999343,0.020252100002835505,257.65887269999075,258.42817109999305,[0.28583333333333333],[-0.10333333333333333],[1],[0],[0],[1.7916276000032667],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
146,0,146,0,258.4934026999981,,258.4325280000048,10,258.4934026999981,258.4934026999981,0.03679030000057537,259.5093850999983,259.6286811000027,[0.3525],[0.22833333333333333],[1],[0],[0],[1.1599520999880042],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
147,0,147,0,259.6688698999933,,259.63227760000154,5,259.6688698999933,259.6688698999933,0.02064980000432115,260.676304099994,260.7942899000045,[0.27666666666666667],[0.255],[1],[0],[0],[1.1415579000022262],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
148,0,148,0,260.85445179999806,,260.7976386999944,10,260.85445179999806,260.85445179999806,0.03412609999941196,261.868879799993,262.1809230999934,[-0.20333333333333334],[0.4216666666666667],[1],[0],[0],[1.3493424000043888],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
149,0,149,0,262.2162241000042,,262.18442809999397,5,262.2162241000042,262.2162241000042,0.01928059999772813,263.2258937000006,263.5775092999975,[0.25833333333333336],[-0.28],[1],[0],[0],[1.373979000010877],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
150,0,150,0,263.63649299999815,,263.58178439999756,10,263.63649299999815,263.63649299999815,0.03562710000551306,264.64346659999865,264.8660722999921,[0.10166666666666667],[-0.38333333333333336],[1],[0],[0],[1.249055500011309],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
151,0,151,0,264.90182749999803,,264.8695769000042,5,264.90182749999803,264.90182749999803,0.019491700004437007,265.9087851999939,266.67796829999133,[0.4825],[-0.44583333333333336],[1],[0],[0],[1.7890254000085406],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
152,0,152,0,266.7182104999956,,266.682375999997,5,266.7182104999956,266.7182104999956,0.021521500006201677,267.72624849999556,268.16092480000225,[-0.12083333333333333],[0.13083333333333333],[1],[0],[0],[1.4573873000044841],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
153,0,153,0,268.19639270000334,,268.1650738000026,5,268.19639270000334,268.19639270000334,0.020204000000376254,269.2095842999988,269.46321269999316,[0.25583333333333336],[0.21],[1],[0],[0],[1.2782297999947332],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
154,0,154,0,269.50180929999624,,269.46897879999597,5,269.50180929999624,269.50180929999624,0.023085799999535084,270.50997440000356,270.8620563000004,[0.2791666666666667],[0.22333333333333333],[1],[0],[0],[1.3706799000065075],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
155,0,155,0,270.91675560000294,,270.8656115000049,10,270.91675560000294,270.91675560000294,0.034145199999329634,271.9340511999908,272.26893419999396,[-0.38916666666666666],[0.4033333333333333],[1],[0],[0],[1.3694858999951975],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
156,0,156,0,272.4111588999949,,272.2759589999914,10,272.4111588999949,272.4111588999949,0.10023929999442771,273.44757010000467,273.6289887000021,[-0.24333333333333335],[-0.2725],[1],[0],[0],[1.2534748000034597],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
157,0,157,0,273.6682617000042,,273.6342153000005,5,273.6682617000042,273.6682617000042,0.02351450000423938,274.67713789999834,274.77854309999384,[-0.08416666666666667],[-0.03833333333333333],[1],[0],[0],[1.1217779999860795],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
158,0,158,0,274.8405950000015,,274.78240569999616,10,274.8405950000015,274.8405950000015,0.03490620000229683,275.85129049999523,276.4611479000014,[0.4725],[0.27166666666666667],[1],[0],[0],[1.6442424999986542],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
159,0,159,0,276.5043575000018,,276.4649899999931,5,276.5043575000018,276.5043575000018,0.02652529999613762,277.5095966999943,277.7635215999908,[-0.43083333333333335],[0.26666666666666666],[1],[0],[0],[1.2722979999962263],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
160,0,160,0,277.8444313999935,,277.76754059999075,10,277.8444313999935,277.8444313999935,0.05171210000116844,278.8644060999941,279.3046459000034,[0.4558333333333333],[0.020833333333333332],[1],[0],[0],[1.4856838999985484],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
161,0,161,0,279.37612570000056,,279.30866749999404,10,279.37612570000056,279.37612570000056,0.038717799994628876,280.40089229999285,280.69642219999514,[-0.0016666666666666668],[0.3433333333333333],[1],[0],[0],[1.3495656000013696],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
162,0,162,0,280.7880917000002,,280.70102559999214,10,280.7880917000002,280.7880917000002,0.04437240000697784,281.81444380000175,281.8159328000038,[0.26166666666666666],[0.4666666666666667],[1],[0],[0],[1.0708129999984521],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
163,0,163,0,281.86089539999375,,281.8194225999905,5,281.86089539999375,281.86089539999375,0.025700700003653765,282.8767224000039,283.66439150000224,[0.1225],[0.25333333333333335],[1],[0],[0],[1.8195848999894224],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
164,0,164,0,283.7060438000044,,283.6686176999938,5,283.7060438000044,283.7060438000044,0.025357300008181483,284.7097885999974,284.865332699992,[-0.37],[-0.15333333333333332],[1],[0],[0],[1.1715259000047809],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
165,0,165,0,284.90938850000384,,284.8711586999998,5,284.90938850000384,284.90938850000384,0.02722580000408925,285.9099217000039,285.9118560999923,[0.24583333333333332],[0.4141666666666667],[1],[0],[0],[1.015299300008337],['target'],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
166,0,166,0,285.9902219999931,,285.9166162000038,10,285.9902219999931,285.9902219999931,0.04416049999417737,287.0090104999981,287.58498889999464,[0.30333333333333334],[-0.06166666666666667],[1],[0],[0],[1.6241739999968559],[],067869,001,2024-10-10_16h13.41.212,visual search,2024.1.5,None,2024-10-10 16h13.49.054253 +0530,
